political,missing_multiplier,time_multiplier,target_multiplier,county_shared,exclude_flagged,year,winner,measure,p05,median,p95,fixed_population
proportional,1.0,1.0,1.0,True,False,2026,Trump,operating_gw,25.97649389109591,35.484284395348205,48.71409236362862,39252529.0
proportional,1.0,1.0,1.0,True,False,2026,Trump,mw_per_1000_fixed_host_population,0.6617788599327171,0.9039999536169556,1.2410434080216495,39252529.0
proportional,1.0,1.0,1.0,True,False,2026,Trump,mw_per_1000_operating_host_population,1.7055742110668308,2.329840224650647,3.198487832856159,39252529.0
proportional,1.0,1.0,1.0,True,False,2026,Trump,operating_host_residents_millions,15.230351,15.230351,15.230351,39252529.0
proportional,1.0,1.0,1.0,True,False,2026,Trump,operating_project_count,64.0,64.0,64.0,39252529.0
proportional,1.0,1.0,1.0,True,False,2026,Trump,operating_gw_per_listed_proposal,0.0,0.0,0.0,39252529.0
proportional,1.0,1.0,1.0,True,False,2026,Harris,operating_gw,24.502423669546353,35.4271833161306,49.91683784770873,81424822.0
proportional,1.0,1.0,1.0,True,False,2026,Harris,mw_per_1000_fixed_host_population,0.30092081342893634,0.43509070632209174,0.6130420260262738,81424822.0
proportional,1.0,1.0,1.0,True,False,2026,Harris,mw_per_1000_operating_host_population,0.4878311248226481,0.7053376808550678,0.9938195291718388,81424822.0
proportional,1.0,1.0,1.0,True,False,2026,Harris,operating_host_residents_millions,50.227266,50.227266,50.227266,81424822.0
proportional,1.0,1.0,1.0,True,False,2026,Harris,operating_project_count,60.0,60.0,60.0,81424822.0
proportional,1.0,1.0,1.0,True,False,2026,Harris,operating_gw_per_listed_proposal,0.0,0.0,0.0,81424822.0
proportional,1.0,1.0,1.0,True,False,2026,Trump/Harris,intensity_ratio,1.372810900919085,2.084887326638582,3.242908720428874,
proportional,1.0,1.0,1.0,True,False,2028,Trump,operating_gw,39.1589973848162,55.483914050463746,77.67650368077128,39252529.0
proportional,1.0,1.0,1.0,True,False,2028,Trump,mw_per_1000_fixed_host_population,0.9976171824448864,1.4135118287655746,1.9788916958897431,39252529.0
proportional,1.0,1.0,1.0,True,False,2028,Trump,mw_per_1000_operating_host_population,2.0610627436408753,2.70047074786876,3.473059448075479,39252529.0
proportional,1.0,1.0,1.0,True,False,2028,Trump,operating_host_residents_millions,17.07639815,20.502961,24.886919399999996,39252529.0
proportional,1.0,1.0,1.0,True,False,2028,Trump,operating_project_count,87.0,119.0,158.0,39252529.0
proportional,1.0,1.0,1.0,True,False,2028,Trump,operating_gw_per_listed_proposal,0.0,0.007799671633085498,0.04609789233315615,39252529.0
proportional,1.0,1.0,1.0,True,False,2028,Harris,operating_gw,31.407157542816492,44.06228201794971,60.64095533473713,81424822.0
proportional,1.0,1.0,1.0,True,False,2028,Harris,mw_per_1000_fixed_host_population,0.3857196954365647,0.5411406612341101,0.7447477789357295,81424822.0
proportional,1.0,1.0,1.0,True,False,2028,Harris,mw_per_1000_operating_host_population,0.5328685649262105,0.7313370200070595,0.9911202512562708,81424822.0
proportional,1.0,1.0,1.0,True,False,2028,Harris,operating_host_residents_millions,53.856666950000005,60.124551,66.94422859999999,81424822.0
proportional,1.0,1.0,1.0,True,False,2028,Harris,operating_project_count,70.0,86.0,105.0,81424822.0
proportional,1.0,1.0,1.0,True,False,2028,Harris,operating_gw_per_listed_proposal,0.0,0.0011217460763218398,0.020579505651029253,81424822.0
proportional,1.0,1.0,1.0,True,False,2028,Trump/Harris,intensity_ratio,1.8053050498644947,2.6179383985976026,3.7990672128436835,
proportional,1.0,1.0,1.0,True,False,2030,Trump,operating_gw,71.00869505999637,102.72684388175523,141.69691211467557,39252529.0
proportional,1.0,1.0,1.0,True,False,2030,Trump,mw_per_1000_fixed_host_population,1.8090221666990272,2.617075803746434,3.6098798147420137,39252529.0
proportional,1.0,1.0,1.0,True,False,2030,Trump,mw_per_1000_operating_host_population,2.8205442123281275,3.6563347053686286,4.721366294896182,39252529.0
proportional,1.0,1.0,1.0,True,False,2030,Trump,operating_host_residents_millions,24.0138237,27.907562499999997,32.1524186,39252529.0
proportional,1.0,1.0,1.0,True,False,2030,Trump,operating_project_count,158.0,194.0,222.0,39252529.0
proportional,1.0,1.0,1.0,True,False,2030,Trump,operating_gw_per_listed_proposal,0.029427068619553427,0.11190261425637456,0.26036037717369614,39252529.0
proportional,1.0,1.0,1.0,True,False,2030,Harris,operating_gw,43.643257521779084,59.513457702515694,78.58489257146611,81424822.0
proportional,1.0,1.0,1.0,True,False,2030,Harris,mw_per_1000_fixed_host_population,0.5359945094111361,0.7309006791874313,0.9651220677088631,81424822.0
proportional,1.0,1.0,1.0,True,False,2030,Harris,mw_per_1000_operating_host_population,0.6441281043768721,0.8488435039520795,1.1078569073309155,81424822.0
proportional,1.0,1.0,1.0,True,False,2030,Harris,operating_host_residents_millions,65.15680325000001,70.14639700000001,74.0286465,81424822.0
proportional,1.0,1.0,1.0,True,False,2030,Harris,operating_project_count,102.0,117.0,128.0,81424822.0
proportional,1.0,1.0,1.0,True,False,2030,Harris,operating_gw_per_listed_proposal,0.005224786421608922,0.04057348399252435,0.11348154822719242,81424822.0
proportional,1.0,1.0,1.0,True,False,2030,Trump/Harris,intensity_ratio,2.6002675704534752,3.5883538360131393,4.82189622764714,
proportional,1.0,1.0,1.0,True,False,2032,Trump,operating_gw,104.42087673278516,143.97074997465361,185.35478546473902,39252529.0
proportional,1.0,1.0,1.0,True,False,2032,Trump,mw_per_1000_fixed_host_population,2.6602330956251294,3.6678082570081942,4.722110655971722,39252529.0
proportional,1.0,1.0,1.0,True,False,2032,Trump,mw_per_1000_operating_host_population,3.597744206217391,4.66946579810306,5.915518558962925,39252529.0
proportional,1.0,1.0,1.0,True,False,2032,Trump,operating_host_residents_millions,27.17937,30.4864925,34.224098399999995,39252529.0
proportional,1.0,1.0,1.0,True,False,2032,Trump,operating_project_count,193.0,220.0,240.0,39252529.0
proportional,1.0,1.0,1.0,True,False,2032,Trump,operating_gw_per_listed_proposal,0.11104357005909324,0.262514200009419,0.47467564473801666,39252529.0
proportional,1.0,1.0,1.0,True,False,2032,Harris,operating_gw,53.90973077091015,70.86266621343927,90.71204786457554,81424822.0
proportional,1.0,1.0,1.0,True,False,2032,Harris,mw_per_1000_fixed_host_population,0.662079811128235,0.8702833420187184,1.1140589028806906,81424822.0
proportional,1.0,1.0,1.0,True,False,2032,Harris,mw_per_1000_operating_host_population,0.7581735030399183,0.9791004247198196,1.2426683334621897,81424822.0
proportional,1.0,1.0,1.0,True,False,2032,Harris,operating_host_residents_millions,69.00230459999999,72.3750775,75.53953800000001,81424822.0
proportional,1.0,1.0,1.0,True,False,2032,Harris,operating_project_count,116.0,126.0,134.0,81424822.0
proportional,1.0,1.0,1.0,True,False,2032,Harris,operating_gw_per_listed_proposal,0.027983519833771453,0.09640686995718854,0.2072715046851041,81424822.0
proportional,1.0,1.0,1.0,True,False,2032,Trump/Harris,intensity_ratio,3.1733154492740896,4.201136197938373,5.48888041020094,
proportional,1.0,1.0,1.0,True,False,2034,Trump,operating_gw,132.10430057669248,172.1916785416584,210.38627785721562,39252529.0
proportional,1.0,1.0,1.0,True,False,2034,Trump,mw_per_1000_fixed_host_population,3.3654978148463375,4.386766481763721,5.359814595824275,39252529.0
proportional,1.0,1.0,1.0,True,False,2034,Trump,mw_per_1000_operating_host_population,4.320209901203419,5.448781148807301,6.639665620933141,39252529.0
proportional,1.0,1.0,1.0,True,False,2034,Trump,operating_host_residents_millions,28.2801303,31.3884555,34.820612700000005,39252529.0
proportional,1.0,1.0,1.0,True,False,2034,Trump,operating_project_count,206.0,228.0,246.0,39252529.0
proportional,1.0,1.0,1.0,True,False,2034,Trump,operating_gw_per_listed_proposal,0.1986074959497109,0.3913384399093592,0.6208120109706746,39252529.0
proportional,1.0,1.0,1.0,True,False,2034,Harris,operating_gw,60.87867593859987,77.14708148495379,96.95419807223023,81424822.0
proportional,1.0,1.0,1.0,True,False,2034,Harris,mw_per_1000_fixed_host_population,0.7476672892032833,0.9474639254962547,1.190720417813504,81424822.0
proportional,1.0,1.0,1.0,True,False,2034,Harris,mw_per_1000_operating_host_population,0.83714789773675,1.0559136190608505,1.3253768815301412,81424822.0
proportional,1.0,1.0,1.0,True,False,2034,Harris,operating_host_residents_millions,69.9999012,73.063399,76.12365035,81424822.0
proportional,1.0,1.0,1.0,True,False,2034,Harris,operating_project_count,119.0,128.0,136.0,81424822.0
proportional,1.0,1.0,1.0,True,False,2034,Harris,operating_gw_per_listed_proposal,0.051646315815162866,0.14056706813914083,0.26476801551361595,81424822.0
proportional,1.0,1.0,1.0,True,False,2034,Trump/Harris,intensity_ratio,3.5492536803634076,4.5871410047179815,5.921324951035678,
proportional,1.0,1.0,1.0,True,False,2036,Trump,operating_gw,152.04802441393986,189.39461569697795,224.55928545704353,39252529.0
proportional,1.0,1.0,1.0,True,False,2036,Trump,mw_per_1000_fixed_host_population,3.8735854297168952,4.825029635593109,5.720887065825582,39252529.0
proportional,1.0,1.0,1.0,True,False,2036,Trump,mw_per_1000_operating_host_population,4.844781619585604,5.933703169625993,7.075314669764265,39252529.0
proportional,1.0,1.0,1.0,True,False,2036,Trump,operating_host_residents_millions,28.61241815,31.715076,35.043959199999996,39252529.0
proportional,1.0,1.0,1.0,True,False,2036,Trump,operating_project_count,209.0,231.0,248.0,39252529.0
proportional,1.0,1.0,1.0,True,False,2036,Trump,operating_gw_per_listed_proposal,0.27315187227533116,0.486899003972191,0.71101874074888,39252529.0
proportional,1.0,1.0,1.0,True,False,2036,Harris,operating_gw,64.32955199455398,80.30606148534844,100.25140511995012,81424822.0
proportional,1.0,1.0,1.0,True,False,2036,Harris,mw_per_1000_fixed_host_population,0.7900484203030125,0.9862602031275972,1.231214298754624,81424822.0
proportional,1.0,1.0,1.0,True,False,2036,Harris,mw_per_1000_operating_host_population,0.8811466917167222,1.0952865086856984,1.3639441276428412,81424822.0
proportional,1.0,1.0,1.0,True,False,2036,Harris,operating_host_residents_millions,70.2763406,73.322229,76.28303140000001,81424822.0
proportional,1.0,1.0,1.0,True,False,2036,Harris,operating_project_count,120.0,129.0,137.0,81424822.0
proportional,1.0,1.0,1.0,True,False,2036,Harris,operating_gw_per_listed_proposal,0.06642304742963373,0.16512389609382855,0.2967574475644252,81424822.0
proportional,1.0,1.0,1.0,True,False,2036,Trump/Harris,intensity_ratio,3.7956524107183363,4.840275183847634,6.206752474156322,
proportional,1.0,1.0,1.0,False,True,2026,Trump,operating_gw,25.068346381395898,34.467356252100984,47.31535688731208,39252529.0
proportional,1.0,1.0,1.0,False,True,2026,Trump,mw_per_1000_fixed_host_population,0.6386428344883432,0.8780926256267714,1.2054091314042994,39252529.0
proportional,1.0,1.0,1.0,False,True,2026,Trump,mw_per_1000_operating_host_population,1.6749100156802426,2.3028930318078835,3.1613160254103394,39252529.0
proportional,1.0,1.0,1.0,False,True,2026,Trump,operating_host_residents_millions,14.966981,14.966981,14.966981,39252529.0
proportional,1.0,1.0,1.0,False,True,2026,Trump,operating_project_count,62.0,62.0,62.0,39252529.0
proportional,1.0,1.0,1.0,False,True,2026,Trump,operating_gw_per_listed_proposal,0.0,0.0,0.0,39252529.0
proportional,1.0,1.0,1.0,False,True,2026,Harris,operating_gw,23.97192463634749,34.814128683055884,49.08179092856654,81424822.0
proportional,1.0,1.0,1.0,False,True,2026,Harris,mw_per_1000_fixed_host_population,0.29440561302482793,0.42756161853268626,0.6027865916435966,81424822.0
proportional,1.0,1.0,1.0,False,True,2026,Harris,mw_per_1000_operating_host_population,0.4784504351642834,0.6948476299236098,0.9796128005845874,81424822.0
proportional,1.0,1.0,1.0,False,True,2026,Harris,operating_host_residents_millions,50.103256,50.103256,50.103256,81424822.0
proportional,1.0,1.0,1.0,False,True,2026,Harris,operating_project_count,59.0,59.0,59.0,81424822.0
proportional,1.0,1.0,1.0,False,True,2026,Harris,operating_gw_per_listed_proposal,0.0,0.0,0.0,81424822.0
proportional,1.0,1.0,1.0,False,True,2026,Trump/Harris,intensity_ratio,1.3466241701196227,2.062362600424567,3.222435257597055,
proportional,1.0,1.0,1.0,False,True,2028,Trump,operating_gw,37.66652506805677,53.21699198075683,73.87270894870042,39252529.0
proportional,1.0,1.0,1.0,False,True,2028,Trump,mw_per_1000_fixed_host_population,0.95959485994028,1.355759573625354,1.8819859721318963,39252529.0
proportional,1.0,1.0,1.0,False,True,2028,Trump,mw_per_1000_operating_host_population,2.021338346829256,2.6487373259134444,3.4176640331559893,39252529.0
proportional,1.0,1.0,1.0,False,True,2028,Trump,operating_host_residents_millions,16.760168399999998,20.107647,24.541744849999997,39252529.0
proportional,1.0,1.0,1.0,False,True,2028,Trump,operating_project_count,83.0,114.0,152.0,39252529.0
proportional,1.0,1.0,1.0,False,True,2028,Trump,operating_gw_per_listed_proposal,0.0,0.006414589839229233,0.038868951458217504,39252529.0
proportional,1.0,1.0,1.0,False,True,2028,Harris,operating_gw,30.9369092246879,43.2695175631865,59.67602955070723,81424822.0
proportional,1.0,1.0,1.0,False,True,2028,Harris,mw_per_1000_fixed_host_population,0.37994445016641104,0.531404509096581,0.7328972675028658,81424822.0
proportional,1.0,1.0,1.0,False,True,2028,Harris,mw_per_1000_operating_host_population,0.5263501371122076,0.7209325934017903,0.9765805359187818,81424822.0
proportional,1.0,1.0,1.0,False,True,2028,Harris,operating_host_residents_millions,53.7189094,59.9329475,66.5444064,81424822.0
proportional,1.0,1.0,1.0,False,True,2028,Harris,operating_project_count,69.0,85.0,103.0,81424822.0
proportional,1.0,1.0,1.0,False,True,2028,Harris,operating_gw_per_listed_proposal,0.0,0.0,0.018703022577465478,81424822.0
proportional,1.0,1.0,1.0,False,True,2028,Trump/Harris,intensity_ratio,1.7633296729617567,2.5578414659772513,3.718926899046238,
proportional,1.0,1.0,1.0,False,True,2030,Trump,operating_gw,67.80647075897804,97.3643123375106,133.41992286416428,39252529.0
proportional,1.0,1.0,1.0,False,True,2030,Trump,mw_per_1000_fixed_host_population,1.7274420906479178,2.4804595988582196,3.399014694420436,39252529.0
proportional,1.0,1.0,1.0,False,True,2030,Trump,mw_per_1000_operating_host_population,2.7191075639213413,3.540250322004696,4.5614185753344145,39252529.0
proportional,1.0,1.0,1.0,False,True,2030,Trump,operating_host_residents_millions,23.4871074,27.304769999999998,31.648601399999997,39252529.0
proportional,1.0,1.0,1.0,False,True,2030,Trump,operating_project_count,152.0,185.0,211.0,39252529.0
proportional,1.0,1.0,1.0,False,True,2030,Trump,operating_gw_per_listed_proposal,0.024916579938060398,0.09455443297099048,0.22141419188833217,39252529.0
proportional,1.0,1.0,1.0,False,True,2030,Harris,operating_gw,42.99890898807435,58.48339612379617,77.63938691334776,81424822.0
proportional,1.0,1.0,1.0,False,True,2030,Harris,mw_per_1000_fixed_host_population,0.5280810928647084,0.7182502176522556,0.9535100600324034,81424822.0
proportional,1.0,1.0,1.0,False,True,2030,Harris,mw_per_1000_operating_host_population,0.6376294839830839,0.8407786821866742,1.1008009384465887,81424822.0
proportional,1.0,1.0,1.0,False,True,2030,Harris,operating_host_residents_millions,64.84568955,69.6988195,73.30192935,81424822.0
proportional,1.0,1.0,1.0,False,True,2030,Harris,operating_project_count,101.0,115.0,126.0,81424822.0
proportional,1.0,1.0,1.0,False,True,2030,Harris,operating_gw_per_listed_proposal,0.004570266327695992,0.03590020352913616,0.10627148745090204,81424822.0
proportional,1.0,1.0,1.0,False,True,2030,Trump/Harris,intensity_ratio,2.496147073383597,3.4443518023557953,4.602299257421426,
proportional,1.0,1.0,1.0,False,True,2032,Trump,operating_gw,98.7781394187161,135.3150058982414,174.38698566095405,39252529.0
proportional,1.0,1.0,1.0,False,True,2032,Trump,mw_per_1000_fixed_host_population,2.516478350190279,3.4472939539320233,4.4426942697362,39252529.0
proportional,1.0,1.0,1.0,False,True,2032,Trump,mw_per_1000_operating_host_population,3.4580752629905867,4.494139215011799,5.668708469705176,39252529.0
proportional,1.0,1.0,1.0,False,True,2032,Trump,operating_host_residents_millions,26.6325452,29.833112,33.52610235,39252529.0
proportional,1.0,1.0,1.0,False,True,2032,Trump,operating_project_count,184.0,208.0,226.0,39252529.0
proportional,1.0,1.0,1.0,False,True,2032,Trump,operating_gw_per_listed_proposal,0.09113663433942926,0.22391159748628203,0.4011554337313624,39252529.0
proportional,1.0,1.0,1.0,False,True,2032,Harris,operating_gw,53.255238518248355,69.69410967427375,88.98194748117199,81424822.0
proportional,1.0,1.0,1.0,False,True,2032,Harris,mw_per_1000_fixed_host_population,0.6540418168583576,0.8559319868611286,1.0928110776978057,81424822.0
proportional,1.0,1.0,1.0,False,True,2032,Harris,mw_per_1000_operating_host_population,0.7517316853773233,0.9704741841909186,1.2370279213222728,81424822.0
proportional,1.0,1.0,1.0,False,True,2032,Harris,operating_host_residents_millions,68.54827295,71.824921,74.74011455,81424822.0
proportional,1.0,1.0,1.0,False,True,2032,Harris,operating_project_count,114.0,124.0,131.0,81424822.0
proportional,1.0,1.0,1.0,False,True,2032,Harris,operating_gw_per_listed_proposal,0.025932463674708958,0.08788314116556716,0.19061088331634357,81424822.0
proportional,1.0,1.0,1.0,False,True,2032,Trump/Harris,intensity_ratio,3.024729220753633,4.005906463727214,5.2048700321434,
proportional,1.0,1.0,1.0,False,True,2034,Trump,operating_gw,124.35099299298741,161.01314259691594,196.61433292048258,39252529.0
proportional,1.0,1.0,1.0,False,True,2034,Trump,mw_per_1000_fixed_host_population,3.167974042971535,4.101981367797116,5.008959624499165,39252529.0
proportional,1.0,1.0,1.0,False,True,2034,Trump,mw_per_1000_operating_host_population,4.126046393971406,5.187581550071682,6.335237037373096,39252529.0
proportional,1.0,1.0,1.0,False,True,2034,Trump,operating_host_residents_millions,27.78381035,30.751015000000002,34.169492399999996,39252529.0
proportional,1.0,1.0,1.0,False,True,2034,Trump,operating_project_count,196.0,216.0,231.04999999999973,39252529.0
proportional,1.0,1.0,1.0,False,True,2034,Trump,operating_gw_per_listed_proposal,0.1654029262794463,0.33336028387891725,0.5221303112766741,39252529.0
proportional,1.0,1.0,1.0,False,True,2034,Harris,operating_gw,59.707342918486,75.8196802946157,95.54141977028571,81424822.0
proportional,1.0,1.0,1.0,False,True,2034,Harris,mw_per_1000_fixed_host_population,0.7332818353411442,0.9311617567259245,1.173369709918257,81424822.0
proportional,1.0,1.0,1.0,False,True,2034,Harris,mw_per_1000_operating_host_population,0.8327230738816551,1.0465734230272643,1.317137369307148,81424822.0
proportional,1.0,1.0,1.0,False,True,2034,Harris,operating_host_residents_millions,69.4304958,72.3791315,75.2371189,81424822.0
proportional,1.0,1.0,1.0,False,True,2034,Harris,operating_project_count,117.0,126.0,133.0,81424822.0
proportional,1.0,1.0,1.0,False,True,2034,Harris,operating_gw_per_listed_proposal,0.048516073014313314,0.12937206088563413,0.24421052896857104,81424822.0
proportional,1.0,1.0,1.0,False,True,2034,Trump/Harris,intensity_ratio,3.3517613090636194,4.358099126615961,5.578759532974108,
proportional,1.0,1.0,1.0,False,True,2036,Trump,operating_gw,142.53975946879103,176.0943829168799,208.62562985510786,39252529.0
proportional,1.0,1.0,1.0,False,True,2036,Trump,mw_per_1000_fixed_host_population,3.6313522491452996,4.486192034069447,5.314960211993165,39252529.0
proportional,1.0,1.0,1.0,False,True,2036,Trump,mw_per_1000_operating_host_population,4.649937329909641,5.63295810943454,6.738664715120847,39252529.0
proportional,1.0,1.0,1.0,False,True,2036,Trump,operating_host_residents_millions,28.0964043,31.0514145,34.377126,39252529.0
proportional,1.0,1.0,1.0,False,True,2036,Trump,operating_project_count,199.0,219.0,234.0,39252529.0
proportional,1.0,1.0,1.0,False,True,2036,Trump,operating_gw_per_listed_proposal,0.22438256194398015,0.4065352624074682,0.594472313142049,39252529.0
proportional,1.0,1.0,1.0,False,True,2036,Harris,operating_gw,63.074729380707296,78.93508620158957,98.6737745934137,81424822.0
proportional,1.0,1.0,1.0,False,True,2036,Harris,mw_per_1000_fixed_host_population,0.7746376084274067,0.9694228892706649,1.2118389966319323,81424822.0
proportional,1.0,1.0,1.0,False,True,2036,Harris,mw_per_1000_operating_host_population,0.8770059693219354,1.0870054695971052,1.354711182914344,81424822.0
proportional,1.0,1.0,1.0,False,True,2036,Harris,operating_host_residents_millions,69.62041400000001,72.59515,75.3907651,81424822.0
proportional,1.0,1.0,1.0,False,True,2036,Harris,operating_project_count,118.95000000000002,127.0,134.0,81424822.0
proportional,1.0,1.0,1.0,False,True,2036,Harris,operating_gw_per_listed_proposal,0.0632562508654211,0.15408246946527654,0.27317358533389374,81424822.0
proportional,1.0,1.0,1.0,False,True,2036,Trump/Harris,intensity_ratio,3.5710782799262035,4.594261651429109,5.8253124440156725,
